"","nameFirst","nameLast","BAT_ID","RE24","PA","Runs.Start","RE24_risp","PA_risp","Runs_Start_risp","RE24_no_risp","PA_no_risp","Runs_Start_no_risp"
"380","JaCoby","Jones","jonej006",-4.23406633667171,333,163.460239817001,-7.2942289173905,64,50.9124570918819,3.06016258071879,269,112.54778272512
"381","Corban","Joseph","josec001",-5.20248780674077,68,36.6921119194964,0.30153191478986,17,15.0889663040491,-5.50401972153063,51,21.6031456154474
"382","Caleb","Joseph","josec002",-2.40219062992086,41,22.1028326224339,-0.938715737974847,10,8.61698090410379,-1.46347489194601,31,13.4858517183301
"383","Matthew","Joyce","joycm001",9.76296492173936,238,123.553856657712,4.14413578176676,57,46.5995868020403,5.6188291399726,181,76.9542698556718
"384","Aaron","Judge","judga001",19.2584549634157,447,228.674193352901,0.194399788393564,92,76.46451286443,19.0640551750221,355,152.209680488471
"385","Jung Ho","Kang","kangj001",-9.40189622396061,185,95.689511453848,-8.35535248930451,41,39.0510699820692,-1.0465437346561,144,56.6384414717789
"386","Brad","Keller","kellb003",-0.427908447427817,10,4.00899995246847,0.6667621366175,2,0.877398447324106,-1.09467058404532,8,3.13160150514437
"387","Carson","Kelly","kellc002",1.41870495785226,365,198.791875026981,0.0636139437498377,100,86.7770847838247,1.35509101410243,265,112.014790243156
"388","Joe","Kelly","kellj001",-0.625529961978965,3,2.60895799533384,-0.130827933135903,1,1.55442561205273,-0.494702028843062,2,1.05453238328111
"389","Merrill","Kelly","kellm002",-15.4170231880621,60,34.3114406748066,-8.02482634849781,20,17.872796597237,-7.39219683956425,40,16.4386440775696
"390","Mitch","Keller","kellm003",-3.23228145352834,11,5.41442515884841,-0.996280087527352,1,0.996280087527352,-2.23600136600098,10,4.41814507132106
"391","Matt","Kemp","kempm001",-5.5217066698914,62,28.0563188023656,-1.44818076994144,13,10.2524125599164,-4.07352589994995,49,17.8039062424492
"392","Tony","Kemp","kempt001",-7.92158960885547,279,129.575221608182,-1.64235763009732,59,48.4265725435988,-6.27923197875816,220,81.1486490645833
"393","Howie","Kendrick","kendh001",21.9781428576407,370,203.258000849684,-2.33998867250203,103,96.7352668569354,24.3181315301427,267,106.522733992748
"394","Max","Kepler","keplm001",27.7922860725864,596,308.250294943883,13.1503180663223,116,95.9130081798201,14.6419680062641,480,212.337286764063
"395","Clayton","Kershaw","kersc001",-10.9551180949729,65,30.1285463443632,-4.8202836273049,14,10.1759209751197,-6.13483446766803,51,19.9526253692435
"396","Dallas","Keuchel","keucd001",-7.27079396948297,41,17.4799735026573,-3.71843909816388,11,8.04869770661657,-3.55235487131909,30,9.43127579604078
"397","Carter","Kieboom","kiebc001",-5.4534829803151,43,21.1306319171249,-3.8445697575553,10,9.09262149863392,-1.6089132227598,33,12.038010418491
"398","Kevin","Kiermaier","kierk001",-11.4807567309832,480,246.644275439395,3.53325792939136,118,104.409006699891,-15.0140146603746,362,142.235268739504
"399","Yusei","Kikuchi","kikuy001",0.520239795924214,2,1.10873330921026,0.632693017607122,1,0.996280087527352,-0.112453221682908,1,0.112453221682908
"400","Isiah","Kiner-Falefa","kinei001",-15.1885806744009,222,122.297832146578,-7.99646154161437,68,62.0877246685608,-7.19211913278653,154,60.2101074780175
"401","Nick","Kingham","kingn001",-1.19330750808178,8,3.09775247336647,-1.33605707046108,3,1.33605707046108,0.142749562379303,5,1.76169540290539
"402","Scott","Kingery","kings001",-5.06748219008148,500,252.892406813027,-8.42031304922493,118,99.3528948543597,3.35283085914345,382,153.539511958667
"403","Ian","Kinsler","kinsi001",-13.4646408374974,281,136.798675318502,-5.29849499847512,55,43.4088374367425,-8.1661458390223,226,93.3898378817597
"404","Jason","Kipnis","kipnj001",-5.79605500231466,511,266.042907132424,4.99540347523463,133,109.695535208678,-10.7914584775493,378,156.347371923745
"405","Andrew","Knapp","knapa001",-9.81204480163365,160,83.8620297198752,-6.7706316715594,46,38.6243093633971,-3.04141313007424,114,45.2377203564781
"406","Andrew","Knizner","kniza001",-1.75709682666226,58,32.2865737383703,-0.933960248052312,14,14.333081043253,-0.823136578609947,44,17.9534926951173
"407","Kevin","Kramer","kramk001",-2.22758853029428,50,24.0792705841553,1.02511009087858,6,7.62889306015006,-3.25269862117286,44,16.4503775240053
"408","Erik","Kratz","krate001",-5.17228992692289,53,23.4600101612313,-0.498479076966434,12,8.13400918589124,-4.67381084995645,41,15.3260009753401
"409","Juan","Lagares","lagaj001",-15.8943962156309,286,147.650987245256,-3.76450919685196,71,60.221318079343,-12.1298870187789,215,87.4296691659127
"410","Ryan","LaMarre","lamar001",-0.413849656607872,26,11.1624575373213,-2.3192921721717,4,4.04545923003612,1.90544251556383,22,7.1169983072852
"411","Jake","Lamb","lambj001",8.19608349267509,226,126.291029306045,6.74252918841633,55,54.6636456336182,1.45355430425876,171,71.6273836724265
"412","Peter","Lambert","lambp001",-2.19694376726751,34,14.1708924053222,-0.305676152909649,12,6.74833723551858,-1.89126761435787,22,7.42255516980358
"413","Dinelson","Lamet","lamed001",-4.7014150436433,24,9.76043314704283,-1.70180288716717,4,2.90987742132866,-2.99961215647613,20,6.85055572571417
"414","Tommy","La Stella","lastt001",1.72414887558539,321,168.341583494271,-3.25970024597987,85,73.7820490669611,4.98384912156526,236,94.55953442731
"415","Eric","Lauer","lauee001",-8.66743191368958,48,22.8940641595116,-4.15077193488443,9,7.54360305996262,-4.51665997880516,39,15.350461099549
"416","Ramon","Laureano","laurr001",9.83741235278517,481,253.610905302338,-3.36940780878156,121,109.676680340813,13.2068201615667,360,143.934224961525
"417","Ryan","Lavarnway","lavar001",3.01679843479827,19,9.86120779280955,2.7679846798459,5,4.42585993988175,0.248813754952369,14,5.4353478529278
"418","Mike","Leake","leakm001",-6.35680071551677,24,13.4199052175938,-3.60571576137498,8,6.13490191869684,-2.75108495414178,16,7.28500329889696
"419","DJ","LeMahieu","lemad001",45.6733012851811,655,343.727948967356,29.4778663263606,145,118.759991632623,16.1954349588205,510,224.967957334734
"420","Sandy","Leon","leons001",-9.84777803672942,191,96.645566451104,-1.51059415601054,50,42.8111962255491,-8.33718388071888,141,53.834370225555
"421","Jon","Lester","lestj001",-0.653155890445901,53,20.3788406866082,2.40912032230921,13,6.91133401279258,-3.06227621275511,40,13.4675066738156
"422","Kyle","Lewis","lewik001",2.3129063953669,75,38.135317409936,1.52108890826936,11,10.5908190022727,0.79181748709755,64,27.5444984076632
"423","Domingo","Leyba","leybd001",2.32456610332664,30,16.710952336562,0.94367284946693,8,7.44513594927653,1.38089325385971,22,9.26581638728546
"424","Tzu-Wei","Lin","lin-t001",0.200811049145056,22,11.2528581519672,-0.338949192484331,5,3.64981772594423,0.539760241629387,17,7.60304042602294
"425","Francisco","Lindor","lindf001",9.54259396321756,654,331.062227355203,-7.87991447308525,133,109.249555706061,17.4225084363028,521,221.812671649142
"426","Francisco","Liriano","lirif001",1.04085247572385,2,1.70146170350067,0.633312177171357,1,1.16692284045496,0.407540298552494,1,0.53453886304571
"427","Tim","Locastro","locat001",1.58431724613898,250,128.571030610093,1.87268375838382,61,49.658525527872,-0.288366512244845,189,78.9125050822209
"428","Walker","Lockett","lockw001",-0.62063123592341,7,3.57935467653238,-0.824563295968638,2,1.54791114675447,0.203932060045229,5,2.03144352977791
"429","Evan","Longoria","longe001",4.90005887238263,508,271.332059501369,-1.15133573242763,137,127.12741192269,6.05139460481026,371,144.204647578679
"430","Shed","Long","longs001",-2.15651806885022,168,84.6194139027005,-4.75982652770524,43,34.6630537810139,2.60330845885501,125,49.9563601216866
"431","Jorge","Lopez","lopej004",-0.559830354438049,2,0.893068217820549,-0.3332378633825,1,0.3332378633825,-0.226592491055549,1,0.559830354438049
"432","Nicky","Lopez","lopen001",-22.8933230082174,402,205.386265831512,-7.30627387305017,105,90.8409367480526,-15.5870491351672,297,114.54532908346
"433","Pablo","Lopez","lopep002",-6.99183569835358,36,22.1207367626356,-2.60517709860602,13,13.1114499331354,-4.38665859974755,23,9.00928682950026
"434","Reynaldo","Lopez","loper003",-1.94404765975849,4,3.56424975291536,-1.31734221711815,2,2.08763172827145,-0.626705442640334,2,1.47661802464391
"435","Tim","Lopes","lopet001",0.996687349704931,128,65.1620468633998,-1.38982963814829,31,24.8562613501778,2.38651698785322,97,40.305785513222
"436","Michael","Lorenzen","lorem002",-1.061966080551,53,27.6077165037317,1.30366770276133,15,13.2848444506736,-2.36563378331233,38,14.3228720530581
"437","Brandon","Lowe","loweb001",8.4866307402121,327,166.940870852523,1.43501798115436,81,65.6939390277811,7.05161275905774,246,101.246931824742
"438","Nate","Lowe","lowen001",-0.264222675104365,170,90.8305546675007,-8.26422098565818,40,33.4212911383318,7.99999831055382,130,57.4092635291689
"439","Jed","Lowrie","lowrj001",-1.9707138738097,8,4.94471209133429,-1.30791097554367,2,1.76656959868065,-0.662802898266024,6,3.17814249265364
"440","Joey","Lucchesi","luccj001",-11.6544981489838,54,25.5793817299476,-4.59549266957749,12,9.6689941086142,-7.05900547940632,42,15.9103876213334
"441","Jonathan","Lucroy","lucrj001",-15.3240550321941,328,182.492723533505,-2.97694876058949,90,82.1798591010232,-12.3471062716046,238,100.312864432482
"442","Dawel","Lugo","lugod001",-12.029978567089,288,133.591422470241,-3.70004494978276,63,49.8693663657097,-8.32993361730626,225,83.7220561045316
"443","Jordan","Luplow","luplj001",13.5776006051888,261,140.702043524537,5.62075338103487,63,58.4880625922782,7.95684722415396,198,82.2139809322586
"444","Gavin","Lux","lux-g001",1.60422367373111,82,41.7095465961982,-1.06952588327329,18,14.7134446531587,2.67374955700439,64,26.9961019430395
"445","Jordan","Lyles","lylej001",-5.93612489498288,48,23.165334528216,-0.281902767350204,14,11.3605757597194,-5.65422212763268,34,11.8047587684966
"446","Lance","Lynn","lynnl001",-0.571111844819884,2,0.571111844819884,-0.458658623136977,1,0.458658623136977,-0.112453221682908,1,0.112453221682908
"447","Manny","Machado","machm001",6.3073775099781,661,311.862085481635,7.33489772762861,147,123.132355360306,-1.02752021765052,514,188.72973012133
"448","Kenta","Maeda","maedk001",-2.92489293153535,61,34.498810334475,-1.20535318714491,17,16.8949305191913,-1.71953974439044,44,17.6038798152837
"449","Tyler","Mahle","mahlt001",-9.77471395536629,41,23.7059736028291,-6.07073456288772,13,10.8861462474985,-3.70397939247858,28,12.8198273553306
"450","Mikie","Mahtook","mahtm001",-5.34054506433187,25,12.1620075599506,-2.06648425646006,6,4.95696693897387,-3.27406080787182,19,7.2050406209767
"451","Luke","Maile","maill001",-10.0285392166885,129,62.3148418784504,-3.10508214199146,27,23.5849822786325,-6.92345707469708,102,38.7298595998179
"452","Martin","Maldonado","maldm001",-15.0278761967094,374,188.650127685325,-10.4887650839852,89,72.9430118549126,-4.53911111272424,285,115.707115830412
"453","Trey","Mancini","manct001",22.7154596722524,679,339.461235376014,1.18795475257696,164,138.420826623787,21.5275049196754,515,201.040408752226
"454","Manuel","Margot","margm001",-16.0344610452114,441,216.090950735802,-9.53374166721489,84,72.5938309871796,-6.50071937799651,357,143.497119748623
"455","Nick","Margevicius","margn001",-2.38466147382336,17,7.02158523893324,-1.63937505992313,4,1.63937505992313,-0.745286413900239,13,5.38221017901011
"456","Jake","Marisnick","marij002",-12.0695079951419,318,170.010544495647,-9.15758510568664,85,72.3234454512433,-2.91192288945523,233,97.6870990444041
"457","Nick","Markakis","markn001",9.95486853559507,469,250.83531815596,2.28639641022772,137,110.45095050898,7.66847212536736,332,140.38436764698
"458","Parker","Markel","markp001",-0.915055381688466,3,2.20141769678135,-0.558145524525378,1,1.55442561205273,-0.356909857163088,2,0.646992084728617
"459","German","Marquez","marqg001",-1.74527199406261,58,33.1419448656921,2.21389774278414,22,18.3444633335737,-3.95916973684675,36,14.7974815321184
"460","J. D.","Martinez","martj006",32.8605957003972,657,341.186337372484,13.2296672240207,186,157.013697757421,19.6309284763765,471,184.172639615063
"461","Jose","Martinez","martj008",2.8880399703308,373,194.219428536174,-0.297701457815156,83,73.5807591822791,3.18574142814596,290,120.638669353895
"462","Jason","Martin","martj009",-0.85972403332079,40,16.8076265768612,0.526267209818364,6,3.47406366427975,-1.38599124313915,34,13.3335629125814
"463","Ketel","Marte","martk001",44.3769770972325,628,314.740992531905,13.3441152731995,139,126.513097069993,31.032861824033,489,188.227895461912
"464","Leonys","Martin","martl004",-12.5782195161984,264,126.479263639843,-3.22573208989843,48,42.878506809466,-9.35248742630002,216,83.6007568303774
"465","Nick","Martini","martn003",-0.560309760640689,109,55.1735515568253,1.20281005209075,19,17.179124579669,-1.76311981273144,90,37.9944269771564
"466","Russell","Martin","martr004",-2.1970972242817,249,119.388187234034,-0.546837507917909,72,51.740749310827,-1.65025971636379,177,67.6474379232067
"467","Richie","Martin","martr006",-24.3854228234874,309,161.595362829871,-16.7601778280967,71,67.9577900806124,-7.62524499539073,238,93.6375727492588
"468","Starling","Marte","marts002",14.9821180735408,586,310.754516796786,12.6544997073189,148,134.167138713414,2.32761836622192,438,176.587378083372
"469","James","Marvel","marvj001",-0.86777672642821,4,1.27031217567665,-0.3332378633825,1,0.3332378633825,-0.53453886304571,3,0.937074312294147
"470","Jeff","Mathis","mathj001",-23.9648907763893,244,105.477099271102,-5.16994175991239,51,35.8631892254116,-18.7949490164769,193,69.6139100456903
"471","Phil","Maton","matop002",0.191382466158354,4,1.46523133946616,0.481464693723884,2,1.06269589021772,-0.29008222756553,2,0.402535449248438
"472","Steven","Matz","matzs001",-8.61360020214792,61,27.1398950349945,-4.79384252501683,11,7.50062886975354,-3.81975767713109,50,19.6392661652409
"473","Dustin","May","may-d003",-2.27736726343734,11,3.96518089477042,-0.791896486519477,3,1.56218599767278,-1.48547077691786,8,2.40299489709764
"474","Cameron","Maybin","maybc001",7.07044704029539,269,134.216185849236,1.80470971959607,66,56.7810699153638,5.26573732069931,203,77.4351159338721
"475","Jack","Mayfield","mayfj001",-6.61987135460949,65,33.1507000877151,-2.46063192675696,12,9.54539386591014,-4.15923942785253,53,23.6053062218049
"476","Nomar","Mazara","mazan001",4.50957966907329,469,252.935916837812,-2.44625922852481,130,113.674828138152,6.9558388975981,339,139.26108869966
"477","Chris","Mazza","mazzc002",-0.798833001434373,3,1.74708729558602,-0.443574989669129,1,1.16692284045496,-0.355258011765244,2,0.580164455131059
"478","Ryan","McBroom","mcbrr001",-3.18272264361041,83,45.2888894241158,-2.70516571201523,25,22.7208568757351,-0.477556931595177,58,22.5680325483807
"479","Brian","McCann","mccab002",-2.35697356608096,316,168.936045030403,-2.2974749144652,81,72.0760171378884,-0.0594986516157596,235,96.8600278925148
"480","James","McCann","mccaj001",4.36480706845016,476,248.702058992637,8.94234032628785,125,103.837220326256,-4.57753325783769,351,144.864838666381
"481","Andrew","McCutchen","mccua001",10.1469319278534,262,127.901870047716,3.7120083724978,46,35.6940151539393,6.43492355535556,216,92.2078548937772
"482","T. J.","McFarland","mcfat001",-0.921744320069246,5,2.36805268908527,-0.166305556504347,1,1.16692284045496,-0.755438763564899,4,1.20112984863031
"483","Reese","McGuire","mcgur002",1.89242984123882,105,47.3123824415344,-2.67244231179182,19,13.9769982777243,4.56487215303064,86,33.33538416381
"484","Brendan","McKay","mckab001",-0.810258985623823,11,6.07016155809309,-0.137596493546177,2,1.76656959868065,-0.672662492077646,9,4.30359195941244
"485","Billy","McKinney","mckib001",-4.25348279053334,276,132.621373109897,-3.33110141897794,52,42.8725436477242,-0.922381371555406,224,89.7488294621731
"486","Ryan","McMahon","mcmar001",0.688081600237524,539,283.658668979466,-2.85345806576353,149,126.63488118232,3.54153966600106,390,157.023787797146
"487","Jeff","McNeil","mcnej002",27.8119930882255,567,281.566506051937,14.1929101181066,120,93.8090259370987,13.6190829701189,447,187.757480114838
"488","Alex","McRae","mcraa001",-0.882088094000272,7,3.21390623393168,-0.3332378633825,1,0.3332378633825,-0.548850230617771,6,2.88066837054918
"489","Austin","Meadows","meada001",29.5288855578761,591,302.033407971832,13.0232227170107,118,106.246583535769,16.5056628408654,473,195.786824436064
"490","John","Means","meanj001",0.396454999845868,3,1.83920641657592,-0.166305556504347,1,1.16692284045496,0.562760556350216,2,0.672283576120957
"491","Erick","Mejia","mejie001",0.77337272477962,27,15.4448345400068,1.06840502094868,7,7.5300605539414,-0.295032296169057,20,7.91477398606543
"492","Francisco","Mejia","mejif001",-7.49398514507906,244,115.186111341752,-5.43982105657488,60,49.3019045479658,-2.05416408850418,184,65.8842067937859
"493","Seth","Mejias-Brean","mejis001",0.391446629194341,33,16.7573892800281,0.311179485831042,7,4.76380004868363,0.0802671433632994,26,11.9935892313445
"494","Tim","Melville","melvt001",-0.427539997012832,10,5.7593730936533,0.379120781827434,4,2.74601356807454,-0.806660778840266,6,3.01335952557876
"495","Danny","Mendick","mendd002",-2.81759708662056,40,19.5625394904321,-2.34194211064528,12,10.3994909552354,-0.475654975975285,28,9.16304853519676
"496","Conner","Menez","menec001",-1.09494625215657,3,1.20739947383948,-0.917317246273953,2,0.917317246273953,-0.177629005882622,1,0.29008222756553
"497","Daniel","Mengden","mengd001",-0.882742732836206,2,0.882742732836206,-0.770289511153299,1,0.770289511153299,-0.112453221682908,1,0.112453221682908
"498","Jordy","Mercer","mercj002",-5.98183524581331,272,127.816066946035,-7.82853462367357,62,49.2946050342751,1.84669937786026,210,78.5214619117595
"499","Oscar","Mercado","merco003",3.49416799503072,482,243.195795134199,5.58796278405961,114,96.4256806633056,-2.09379478902889,368,146.770114470893
"500","Whit","Merrifield","merrw001",11.473564733243,735,384.808373622794,5.67343432849684,153,138.273706219629,5.80013040474612,582,246.534667403165
"501","Miles","Mikolas","mikom001",-8.54935170277284,62,24.8566223306234,-2.83496090939572,14,8.32889868263019,-5.71439079337712,48,16.5277236479932
"502","Wade","Miley","milew001",-0.758005429883643,6,2.70665730781103,-0.392242820446607,1,0.996280087527352,-0.365762609437036,5,1.71037722028368
"503","Alec","Mills","milla003",-2.43142143257347,12,5.59314486187385,-0.72152675430688,3,1.95229598507611,-1.70989467826659,9,3.64084887679774
"504","Brad","Miller","millb002",5.24253336596134,170,89.3333714242398,0.535500662302224,33,35.0488183788403,4.70703270365911,137,54.2845530453995
"505","Ian","Miller","milli001",-1.4352777785557,17,7.55528130771809,0.361365597619714,2,0.877398447324106,-1.79664337617542,15,6.67788286039399
"506","Mike","Minor","minom001",-2.54336340465615,10,5.66388715763448,-1.40745804896717,4,3.54528189756601,-1.13590535568898,6,2.11860526006847
"507","Yadier","Molina","moliy001",-7.93076973890895,452,232.855668877339,2.68256144173652,117,101.956086252751,-10.6133311806455,335,130.899582624588
"508","Yoan","Moncada","moncy001",28.2803611375726,559,298.409665967565,-0.139002242385966,146,125.33617219491,28.4193633799585,413,173.073493772655
"509","Adalberto","Mondesi","mondr003",-1.63468251756357,443,239.123008805636,2.93068453197812,109,103.386932457931,-4.56536704954169,334,135.736076347706
"510","Dylan","Moore","moord002",-10.2655304970161,282,140.420603484247,-2.09501757377578,68,54.8952217609494,-8.17051292324027,214,85.5253817232977
"511","Colin","Moran","morac001",-4.69904532341885,503,284.575937466923,7.64112027016355,156,142.797623421007,-12.3401655935824,347,141.778314045916
"512","Kendrys","Morales","morak001",-8.78017100808736,201,102.011337074148,-5.13369890300329,42,39.2353673906008,-3.64647210508407,159,62.7759696835477
"513","Mitch","Moreland","morem001",4.03488632740477,335,189.763867603445,3.50836377168358,103,99.8271457698444,0.526522555721191,232,89.9367218336004
"514","Max","Moroff","morom001",-4.23923832919481,35,20.2099163009217,-1.82291064812298,11,10.3278155479031,-2.41632768107184,24,9.88210075301861
"515","Logan","Morrison","morrl001",-0.979409226375261,38,17.5937129577969,-1.09573502766016,9,5.47344898349714,0.116325801284899,29,12.1202639742998
"516","Charlie","Morton","mortc002",-0.721789589824228,2,0.834242811507136,-0.544160583941606,1,0.544160583941606,-0.177629005882622,1,0.29008222756553
"517","Mike","Moustakas","mousm001",9.17347344718942,584,315.763447145185,-5.17459030257858,154,137.270941019524,14.348063749768,430,178.492506125661
"518","Cedric","Mullins","mullc002",-10.0510350146515,74,39.5056396899399,-4.24187353982395,18,16.1279526327794,-5.8091614748276,56,23.3776870571605
"519","Max","Muncy","muncm001",37.0548118822459,589,310.547291662609,14.9535915274498,141,122.288491945897,22.1012203547962,448,188.258799716712
"520","Yairo","Munoz","munoy001",-7.25738378009942,181,89.9674706040048,-3.31503138069453,40,36.9975475111878,-3.94235239940489,141,52.969923092817
"521","Daniel","Murphy","murpd006",10.7386395304427,478,251.103577682649,14.3339929694876,139,119.450606603743,-3.59535343904498,339,131.652971078906
"522","J. R.","Murphy","murpj001",-3.43956352761967,70,33.0477804744624,-3.3422713843949,20,14.5989580175632,-0.0972921432247721,50,18.4488224568992
"523","Sean","Murphy","murps001",-0.645178542379034,60,30.29649132108,-3.68020332076475,16,12.9209670235217,3.03502477838571,44,17.3755242975583
"524","Tom","Murphy","murpt002",2.3167857526943,281,140.573605680665,-4.92309376185168,67,55.7218470506857,7.23987951454598,214,84.8517586299791
"525","Joe","Musgrove","musgj001",-8.75246070692255,61,29.9519356524059,-3.06274560352258,16,11.9436882499961,-5.68971510339997,45,18.0082474024098
"526","Wil","Myers","myerw001",-6.69379505731524,489,239.597027994601,-9.83219730362857,106,87.4668958871418,3.13840224631333,383,152.130132107459
"527","Tyler","Naquin","naqut001",-6.09273532640071,294,146.541750000985,-7.37242138084541,79,68.8621088963523,1.2796860544447,215,77.679641104633
"528","Omar","Narvaez","narvo001",0.93242289634621,482,243.00277275561,-3.87244061828992,122,100.515666181269,4.80486351463613,360,142.48710657434
"529","Josh","Naylor","naylj001",2.46400170816265,279,138.351908035615,7.60587701702794,57,43.0502085903592,-5.14187530886528,222,95.3016994452556
"530","Kristopher","Negron","negrk001",-4.22972092721734,82,42.8448538944223,-2.32050843374434,22,19.463620345419,-1.909212493473,60,23.3812335490033
"531","Sheldon","Neuse","neuss001",-2.72520613615453,61,31.6638343029162,-1.17458035922533,16,15.2076680210282,-1.5506257769292,45,16.456166281888
"532","Sean","Newcomb","newcs001",-1.75969845207082,8,2.96730479981614,-0.38098830629951,1,0.38098830629951,-1.37871014577131,7,2.58631649351663
"533","Kevin","Newman","newmk001",9.74946822752838,531,263.857560911097,9.23655538424147,133,102.546912562233,0.512912843286914,398,161.310648348865
"534","Juan","Nicasio","nicaj001",-0.782078099870556,2,1.53081895057306,-0.537621464390376,1,0.996280087527352,-0.24445663548018,1,0.53453886304571
"535","Tomas","Nido","nidot001",-12.78252595614,144,75.4600073954992,-8.38332688146528,43,37.522098146943,-4.39919907467474,101,37.9379092485562
"536","Brandon","Nimmo","nimmb001",10.3182394917928,254,131.37843560284,9.84477013765093,60,54.2519180748508,0.473469354141838,194,77.1265175279896
"537","Hector","Noesi","noesh001",-0.850053625044542,5,2.42331405783396,-0.544160583941606,1,0.544160583941606,-0.305893041102936,4,1.87915347389235
"538","Aaron","Nola","nolaa001",-3.2527647519926,70,33.9364843257017,0.18382802285996,15,12.0434366782757,-3.43659277485256,55,21.893047647426
"539","Austin","Nola","nolaa002",1.59534204435243,267,145.042136191146,-1.9313652456213,61,61.8203680786496,3.52670728997372,206,83.2217681124964
"540","Jake","Noll","nollj001",0.18315345145971,13,6.57025624992279,1.45583941605839,3,3.1992029586023,-1.27268596459868,10,3.37105329132049
"541","Daniel","Norris","norrd002",-0.775657605438313,6,1.85047663080771,-0.3332378633825,1,0.3332378633825,-0.442419742055812,5,1.51723876742521
"542","Jacob","Nottingham","nottj001",2.77254524375178,7,4.85614442497724,3.30708410679749,4,3.91907011268309,-0.53453886304571,3,0.937074312294147
"543","Dom","Nunez","nuned001",-3.43852735106533,43,21.0963714108295,-3.20510191448962,8,8.35108925567914,-0.233425436575711,35,12.7452821551503
"544","Eduardo","Nunez","nunee002",-15.7023669725638,174,98.5999121415472,-7.4297010826919,56,49.9884421673815,-8.2726658898719,118,48.6114699741657
"545","Renato","Nunez","nuner001",4.02015156107732,599,306.300870060503,9.17417987198586,162,129.601286973169,-5.15402831090854,437,176.699583087334
"546","Peter","O'Brien","obrip002",-4.59774908833664,47,24.4147990536417,-2.08324738649484,12,11.1609572680702,-2.5145017018418,35,13.2538417855714
"547","Rougned","Odor","odorr001",6.12857054403701,581,297.675484591228,22.7844033888078,154,125.959771995647,-16.6558328447708,427,171.715712595581
"548","Brian","O'Grady","ograb001",-1.17050093665089,48,19.8839985332305,-2.24155945418459,8,6.07758730839066,1.0710585175337,40,13.8064112248399
"549","Ryan","O'Hearn","ohear001",-18.1030160986014,370,189.455541325667,-12.4177499273983,98,76.3233831060296,-5.68526617120313,272,113.132158219638
"550","Shohei","Ohtani","ohtas001",8.33748152730641,425,225.29272311325,2.90018532845491,115,109.948658515162,5.4372961988515,310,115.344064598088
"551","Matt","Olson","olsom001",28.7096953256009,547,277.151997939722,4.6027390778314,128,116.446853975209,24.1069562477695,419,160.705143964513
"552","Tyler","O'Neill","oneit001",-1.30270422487841,151,75.8799132716971,-4.22830982598218,43,35.3440619739647,2.92560560110377,108,40.5358512977323
"553","Rafael","Ortega","orter001",-3.71113925805374,96,52.7563227095609,-0.859466009640083,27,24.9585136640067,-2.85167324841366,69,27.7978090455542
"554","Jose","Osuna","osunj001",-0.662114370312287,285,144.368983596755,-6.33153583314132,80,66.7454817163425,5.66942146282903,205,77.6235018804127
"555","Corey","Oswalt","oswac001",-0.507015106786374,3,3.52106246908836,-0.043827160493827,1,2.04444444444444,-0.463187946292547,2,1.47661802464391
"556","Chris","Owings","owinc001",-17.8835975263532,196,96.4418320942855,-4.46347744436475,45,36.2173133574698,-13.4201200819884,151,60.2245187368158
"557","Marcell","Ozuna","ozunm001",7.21690294980655,549,293.94530087159,-0.118789004758514,156,132.71837540698,7.33569195456506,393,161.226925464611
"558","Chris","Paddack","paddc001",-7.53403794180013,46,22.0205772614714,-2.07358321406475,11,10.1349758360225,-5.46045472773537,35,11.8856014254489
"559","Daniel","Palka","palkd001",-13.8712837398992,93,50.8681665849268,-8.32852771970617,22,22.7339145198847,-5.54275602019299,71,28.1342520650421
"560","Joe","Panik","panij002",-14.1510612392152,491,253.122262915897,-7.39749129599582,122,101.679724289564,-6.7535699432194,369,151.442538626333
"561","Jarrett","Parker","parkj002",-1.73082051127586,15,6.59475861155043,-0.166305556504347,1,1.16692284045496,-1.56451495477151,14,5.42783577109546
"562","Gerardo","Parra","parrg001",6.52317545894775,301,161.174282384075,17.0075708650365,81,72.1824382094202,-10.4843954060888,220,88.9918441746548
"563","James","Paxton","paxtj001",-2.35134030621587,8,5.12441650914786,-1.84252676783797,5,3.77980189830122,-0.508813538377897,3,1.34461461084664
"564","Steve","Pearce","pears001",-8.37814407386294,99,55.8454017969127,-5.32423825182473,26,26.18153765926,-3.05390582203821,73,29.6638641376527
"565","Joc","Pederson","pedej001",16.3608478755616,514,261.307029009153,7.50121379920142,115,89.9038013466779,8.85963407636016,399,171.403227662475
"566","Dustin","Pedroia","pedrd001",-4.68838570786151,21,13.3892519009906,-2.89711655308203,7,6.81234091386048,-1.79126915477949,14,6.57691098713014
"567","Hunter","Pence","pench001",22.2224565906022,316,157.789941662681,15.3235029040392,89,72.4208047193692,6.89895368656295,227,85.369136943312
"568","David","Peralta","perad001",10.8744165903357,423,222.179303056022,14.9043213923028,111,97.7941337049911,-4.02990480196717,312,124.385169351031
"569","Freddy","Peralta","peraf001",-2.73854335131526,16,6.57499122951206,-0.854592376737199,5,2.1878302401197,-1.88395097457806,11,4.38716098939236
"570","Jose","Peraza","peraj003",-19.4618952703428,404,193.143762318264,-2.28228491452106,83,64.7171483197762,-17.1796103558217,321,128.426613998487
"571","Luis","Perdomo","perdl002",-0.953347808121971,7,3.00788019140308,-0.658453573421008,2,1.77090679510392,-0.294894234700962,5,1.23697339629917
